Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
27,1685176581118,27/05/2023 08:36:21,1685180181118,1,27/05/2023 10:36:21,128616,14,task-m73r,,29751630,5af0e378e1b5b8000148a38d,8853916,,complete,,6471ce86df0706ecaa7b23cb,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1538x747,,Noun-Number Training,27,Singular-Dual,Noun Number Training,15,Training01,Training01,34efq7,1,response,STOOTU,782.718000000008,3363.8050000000076,3378.453999964244,782.718000000008,3363.8050000000076,3378.453999964244,1,782.718000000008,2595.735999964236,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,STOO,_01.png,_02.png,,STOO_TU_01.png,STOO_TU_02.png,STOOTU,,,,,,,,,,,,,,,,,,
28,1685176585221,27/05/2023 08:36:25,1685180185221,1,27/05/2023 10:36:25,128616,14,task-m73r,,29751630,5af0e378e1b5b8000148a38d,8853916,,complete,,6471ce86df0706ecaa7b23cb,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1538x747,,Noun-Number Training,27,Singular-Dual,Noun Number Training,16,Training01,Training01,34efq7,1,response,DREETU,2331.368000000002,4113.191000000006,4117.648999964236,2331.368000000002,4113.191000000006,4117.648999964236,1,2331.368000000002,1786.280999964234,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,DREE,_01.png,_02.png,,DREE_TU_01.png,DREE_TU_02.png,DREETU,,,,,,,,,,,,,,,,,,
29,1685176590169,27/05/2023 08:36:30,1685180190169,1,27/05/2023 10:36:30,128616,14,task-m73r,,29751630,5af0e378e1b5b8000148a38d,8853916,,complete,,6471ce86df0706ecaa7b23cb,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1538x747,,Noun-Number Training,27,Singular-Dual,Noun Number Training,17,Training01,Training01,34efq7,1,response,PHAITA,1232.2919999999867,4945.7469999999885,4952.45799996423,1232.2919999999867,4945.7469999999885,4952.45799996423,1,1232.2919999999867,3720.1659999642434,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,PHAI,_01.png,_02.png,,PHAI_TA_01.png,PHAI_TA_02.png,PHAITA,,,,,,,,,,,,,,,,,,
30,1685176593653,27/05/2023 08:36:33,1685180193653,1,27/05/2023 10:36:33,128616,14,task-m73r,,29751630,5af0e378e1b5b8000148a38d,8853916,,complete,,6471ce86df0706ecaa7b23cb,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1538x747,,Noun-Number Training,27,Singular-Dual,Noun Number Training,18,Training01,Training01,34efq7,1,response,CHORTA,1332.2250000000058,3480.3510000000097,3491.1110000000044,1332.2250000000058,3480.3510000000097,3491.1110000000044,1,1332.2250000000058,2158.8859999999986,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,CHOR,_01.png,_02.png,,CHOR_TA_01.png,CHOR_TA_02.png,CHORTA,,,,,,,,,,,,,,,,,,
31,1685176593661,27/05/2023 08:36:33,1685180193661,1,27/05/2023 10:36:33,128616,14,task-m73r,,29751630,5af0e378e1b5b8000148a38d,8853916,,complete,,6471ce86df0706ecaa7b23cb,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1536x864,1538x747,,Noun-Number Training,27,Singular-Dual,Noun Number Training,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685176463576,27/05/2023 08:34:23,1685180063576,1,27/05/2023 10:34:23,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685176476858,27/05/2023 08:34:36,1685180076858,1,27/05/2023 10:34:36,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions1,l6tegj,1,continue,,13290.98,13283.32,13290.98,13290.98,13283.32,13290.98,1,13290.98,0,0,,Click To Continue,Continue Button,2,object-8,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685176484856,27/05/2023 08:34:44,1685180084856,1,27/05/2023 10:34:44,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions2,m22b5k,2,continue,,8005.66,8000,8005.66,8005.66,8000,8005.66,1,8005.66,0,0,,Click To Continue,Continue Button,2,object-26,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685176497850,27/05/2023 08:34:57,1685180097850,1,27/05/2023 10:34:57,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions3,1nixcc,3,continue,,12999.66,12991.66,12999.66,12999.66,12991.66,12999.66,1,12999.66,0,0,,Click To Continue,Continue Button,2,object-126,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1685176508473,27/05/2023 08:35:08,1685180108473,1,27/05/2023 10:35:08,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions4,8v99zt,4,continue,,10632,10625,10632,10632,10625,10632,1,10632,0,0,,Click To Continue,Continue Button,2,object-122,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1685176515841,27/05/2023 08:35:15,1685180115841,1,27/05/2023 10:35:15,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions5,ipt5mm,5,continue,,7374,7366.6600000000035,7374,7374,7366.6600000000035,7374,1,7374,0,0,,Click To Continue,Continue Button,2,object-32,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685176518639,27/05/2023 08:35:18,1685180118639,1,27/05/2023 10:35:18,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions6,9ur7d5,6,continue,,2806.3399999999965,2800,2806.3399999999965,2806.3399999999965,2800,2806.3399999999965,1,2806.3399999999965,0,0,,Click To Continue,Continue Button,2,object-91,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685176527075,27/05/2023 08:35:27,1685180127075,1,27/05/2023 10:35:27,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,continue,,8439.339999999997,8433.32,8439.339999999997,8439.339999999997,8433.32,8439.339999999997,1,8439.339999999997,0,0,,Click To Continue,Continue Button,3,object-151,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685176527076,27/05/2023 08:35:27,1685180127076,1,27/05/2023 10:35:27,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,30,2666.659999999996,8433.32,8441.339999999997,2666.659999999996,8433.32,8441.339999999997,1,2666.659999999996,5774.68,0,,Dropdown,Age,2,object-150,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685176527077,27/05/2023 08:35:27,1685180127077,1,27/05/2023 10:35:27,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Male,3849.979999999996,8433.32,8441.64,3849.979999999996,8433.32,8441.64,1,3849.979999999996,4591.6600000000035,0,,Dropdown,Gender,5,object-154,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685176527077,27/05/2023 08:35:27,1685180127077,1,27/05/2023 10:35:27,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Right-handed,5199.979999999996,8433.32,8441.64,5199.979999999996,8433.32,8441.64,1,5199.979999999996,3241.6600000000035,0,,Dropdown,Handedness,7,object-156,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685176550545,27/05/2023 08:35:50,1685180150545,1,27/05/2023 10:35:50,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions8,q3gk2e,8,continue,,23478.019999999997,23474.999999999993,23478.019999999997,23478.019999999997,23474.999999999993,23478.019999999997,1,23478.019999999997,0,0,,Click To Continue,Continue Button,2,object-75,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685176568552,27/05/2023 08:36:08,1685180168552,1,27/05/2023 10:36:08,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Training01,Training01,34efq7,1,response,CHORTU,8591.64,18008.300000000003,18011.020000000004,8591.64,18008.300000000003,18011.020000000004,1,8591.64,9419.380000000005,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,CHOR,_01.png,_02.png,,CHOR_TU_01.png,CHOR_TU_02.png,CHORTU,,,,,,,,,,,,,,,,,,
14,1685176580792,27/05/2023 08:36:20,1685180180792,1,27/05/2023 10:36:20,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,2,Training01,Training01,34efq7,1,response,BLARTA,2791.6800000000076,12233.339999999997,12241.679999999993,2791.6800000000076,12233.339999999997,12241.679999999993,1,2791.6800000000076,9449.999999999985,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,,,,,BLAR,_01.png,_02.png,,BLAR_TA_01.png,BLAR_TA_02.png,BLARTA,,,,,,,,,,,,,,,,,,
15,1685176586768,27/05/2023 08:36:26,1685180186768,1,27/05/2023 10:36:26,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,3,Training01,Training01,34efq7,1,response,STOOTA,1900,5983.320000000007,5984.380000000005,1900,5983.320000000007,5984.380000000005,1,1900,4084.3800000000047,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,STOO,_01.png,_02.png,,STOO_TA_01.png,STOO_TA_02.png,STOOTA,,,,,,,,,,,,,,,,,,
16,1685176594744,27/05/2023 08:36:34,1685180194744,1,27/05/2023 10:36:34,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,4,Training01,Training01,34efq7,1,response,SNURTU,2108.3399999999965,7975,7978.059999999998,2108.3399999999965,7975,7978.059999999998,1,2108.3399999999965,5869.720000000001,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,SNUR,_01.png,_02.png,,SNUR_TU_01.png,SNUR_TU_02.png,SNURTU,,,,,,,,,,,,,,,,,,
17,1685176603872,27/05/2023 08:36:43,1685180203872,1,27/05/2023 10:36:43,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,5,Training01,Training01,34efq7,1,response,PHAITI,1991.6600000000035,9125,9130.059999999998,1991.6600000000035,9125,9130.059999999998,1,1991.6600000000035,7138.399999999994,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,PHAI,_01.png,_02.png,,PHAI_TI_01.png,PHAI_TI_02.png,PHAITI,,,,,,,,,,,,,,,,,,
18,1685176610160,27/05/2023 08:36:50,1685180210160,1,27/05/2023 10:36:50,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,6,Training01,Training01,34efq7,1,response,DREETI,2416.6600000000035,6291.6600000000035,6293.059999999998,2416.6600000000035,6291.6600000000035,6293.059999999998,1,2416.6600000000035,3876.399999999994,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,DREE,_01.png,_02.png,,DREE_TI_01.png,DREE_TI_02.png,DREETI,,,,,,,,,,,,,,,,,,
19,1685176615784,27/05/2023 08:36:55,1685180215784,1,27/05/2023 10:36:55,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,7,Training01,Training01,34efq7,1,response,DREETA,2041.6399999999849,5616.639999999985,5624.959999999963,2041.6399999999849,5616.639999999985,5624.959999999963,1,2041.6399999999849,3583.319999999978,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,DREE,_01.png,_02.png,,DREE_TA_01.png,DREE_TA_02.png,DREETA,,,,,,,,,,,,,,,,,,
20,1685176620072,27/05/2023 08:37:00,1685180220072,1,27/05/2023 10:37:00,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,8,Training01,Training01,34efq7,1,response,CHORTI,1741.6800000000221,4291.680000000022,4297.760000000009,1741.6800000000221,4291.680000000022,4297.760000000009,1,1741.6800000000221,2556.079999999987,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,CHOR,_01.png,_02.png,,CHOR_TI_01.png,CHOR_TI_02.png,CHORTI,,,,,,,,,,,,,,,,,,
21,1685176624511,27/05/2023 08:37:04,1685180224511,1,27/05/2023 10:37:04,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,9,Training01,Training01,34efq7,1,response,SNURTA,1733.3199999999779,4441.659999999974,4445.079999999987,1733.3199999999779,4441.659999999974,4445.079999999987,1,1733.3199999999779,2711.7600000000093,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,SNUR,_01.png,_02.png,,SNUR_TA_01.png,SNUR_TA_02.png,SNURTA,,,,,,,,,,,,,,,,,,
22,1685176628936,27/05/2023 08:37:08,1685180228936,1,27/05/2023 10:37:08,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,10,Training01,Training01,34efq7,1,response,PHAITU,1566.6600000000035,4425,4427.420000000013,1566.6600000000035,4425,4427.420000000013,1,1566.6600000000035,2860.7600000000093,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,PHAI,_01.png,_02.png,,PHAI_TU_01.png,PHAI_TU_02.png,PHAITU,,,,,,,,,,,,,,,,,,
23,1685176634144,27/05/2023 08:37:14,1685180234144,1,27/05/2023 10:37:14,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,11,Training01,Training01,34efq7,1,response,STOOTI,1283.320000000007,5208.320000000007,5211.420000000013,1283.320000000007,5208.320000000007,5211.420000000013,1,1283.320000000007,3928.100000000006,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,STOO,_01.png,_02.png,,STOO_TI_01.png,STOO_TI_02.png,STOOTI,,,,,,,,,,,,,,,,,,
24,1685176639271,27/05/2023 08:37:19,1685180239271,1,27/05/2023 10:37:19,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,12,Training01,Training01,34efq7,1,response,BLARTU,2908.3399999999965,5125,5130.100000000006,2908.3399999999965,5125,5130.100000000006,1,2908.3399999999965,2221.7600000000093,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,BLAR,_01.png,_02.png,,BLAR_TU_01.png,BLAR_TU_02.png,BLARTU,,,,,,,,,,,,,,,,,,
25,1685176642832,27/05/2023 08:37:22,1685180242832,1,27/05/2023 10:37:22,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,13,Training01,Training01,34efq7,1,response,SNURTI,1575,3558.320000000007,3566.100000000006,1575,3558.320000000007,3566.100000000006,1,1575,1991.1000000000058,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,SNUR,_01.png,_02.png,,SNUR_TI_01.png,SNUR_TI_02.png,SNURTI,,,,,,,,,,,,,,,,,,
26,1685176647520,27/05/2023 08:37:27,1685180247520,1,27/05/2023 10:37:27,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,14,Training01,Training01,34efq7,1,response,PHAITA,1941.679999999993,4691.679999999993,4694.779999999999,1941.679999999993,4691.679999999993,4694.779999999999,1,1941.679999999993,2753.100000000006,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,PHAI,_01.png,_02.png,,PHAI_TA_01.png,PHAI_TA_02.png,PHAITA,,,,,,,,,,,,,,,,,,
27,1685176651304,27/05/2023 08:37:31,1685180251304,1,27/05/2023 10:37:31,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,15,Training01,Training01,34efq7,1,response,CHORTA,1691.6600000000035,3783.320000000007,3788.100000000006,1691.6600000000035,3783.320000000007,3788.100000000006,1,1691.6600000000035,2096.4400000000023,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,CHOR,_01.png,_02.png,,CHOR_TA_01.png,CHOR_TA_02.png,CHORTA,,,,,,,,,,,,,,,,,,
28,1685176655800,27/05/2023 08:37:35,1685180255800,1,27/05/2023 10:37:35,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,16,Training01,Training01,34efq7,1,response,STOOTU,1733.3399999999965,4491.6600000000035,4499.9800000000105,1733.3399999999965,4491.6600000000035,4499.9800000000105,1,1733.3399999999965,2766.640000000014,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,STOO,_01.png,_02.png,,STOO_TU_01.png,STOO_TU_02.png,STOOTU,,,,,,,,,,,,,,,,,,
29,1685176659455,27/05/2023 08:37:39,1685180259455,1,27/05/2023 10:37:39,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,17,Training01,Training01,34efq7,1,response,BLARTI,1583.3399999999965,3658.3399999999965,3664.1199999999953,1583.3399999999965,3658.3399999999965,3664.1199999999953,1,1583.3399999999965,2080.779999999999,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,BLAR,_01.png,_02.png,,BLAR_TI_01.png,BLAR_TI_02.png,BLARTI,,,,,,,,,,,,,,,,,,
30,1685176663176,27/05/2023 08:37:43,1685180263176,1,27/05/2023 10:37:43,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,18,Training01,Training01,34efq7,1,response,DREETU,1741.6600000000035,3724.9800000000105,3725.779999999999,1741.6600000000035,3724.9800000000105,3725.779999999999,1,1741.6600000000035,1984.1199999999953,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,DREE,_01.png,_02.png,,DREE_TU_01.png,DREE_TU_02.png,DREETU,,,,,,,,,,,,,,,,,,
31,1685176663177,27/05/2023 08:37:43,1685180263177,1,27/05/2023 10:37:43,128616,14,task-m73r,,29751629,607f63ce9ffa404fca0400a9,8853915,,complete,,6471ce8679ca229d49f47e4b,computer,Desktop or Laptop,Windows 10,Firefox 113.0,1963x1104,1963x1004,,Noun-Number Training,27,Dual-Plural,Noun Number Training,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685176446149,27/05/2023 08:34:06,1685180046149,1,27/05/2023 10:34:06,128616,14,task-m73r,,29751624,60cfcb4c402bc3a7ff5d8f3d,8853913,,complete,,6471ce7728b1eb726f5082d9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x821,,Noun-Number Training,27,Singular-Dual,Noun Number Training,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685176448730,27/05/2023 08:34:08,1685180048730,1,27/05/2023 10:34:08,128616,14,task-m73r,,29751624,60cfcb4c402bc3a7ff5d8f3d,8853913,,complete,,6471ce7728b1eb726f5082d9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x821,,Noun-Number Training,27,Singular-Dual,Noun Number Training,1,Instructions01,Instructions1,l6tegj,1,continue,,2609.8519999761584,2598.1800000000003,2609.8519999761584,2609.8519999761584,2598.1800000000003,2609.8519999761584,1,2609.8519999761584,0,0,,Click To Continue,Continue Button,2,object-8,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
