Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
13,1685030731403,25/05/2023 16:05:31,1685034331403,1,25/05/2023 18:05:31,128616,14,task-gbr3,,29725792,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,11,Testing02,Testing 02,hvzr65,1,response,DREE_TU_02.png,1683.4519999999939,1666.721999999998,1683.4519999999939,1683.4519999999939,1666.721999999998,1683.4519999999939,1,1683.4519999999939,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TU,DREE,_01.png,_02.png,,,,,DREE_TU_01.png,DREE_TU_02.png,DREE_TA_02.png,,,,,,,,,DREE_TU_02.png,,,
14,1685030734363,25/05/2023 16:05:34,1685034334363,1,25/05/2023 18:05:34,128616,14,task-gbr3,,29725792,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,12,Testing02,Testing 02,hvzr65,1,response,CHOR_TA_02.png,2976.6219999761597,2966.5570000000007,2976.6219999761597,2976.6219999761597,2966.5570000000007,2976.6219999761597,1,2976.6219999761597,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TA,CHOR,_01.png,_02.png,,,,,CHOR_TA_01.png,CHOR_TA_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TA_02.png,,,
15,1685030737310,25/05/2023 16:05:37,1685034337310,1,25/05/2023 18:05:37,128616,14,task-gbr3,,29725792,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,13,Testing02,Testing 02,hvzr65,1,response,DREE_TU_02.png,2956.7650000238427,2950.0279999999984,2956.7650000238427,2956.7650000238427,2950.0279999999984,2956.7650000238427,0,2956.7650000238427,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TI,DREE,_01.png,_02.png,,,,,DREE_TI_01.png,DREE_TU_02.png,DREE_TI_02.png,,,,,,,,,DREE_TI_02.png,,,
16,1685030739312,25/05/2023 16:05:39,1685034339312,1,25/05/2023 18:05:39,128616,14,task-gbr3,,29725792,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,14,Testing02,Testing 02,hvzr65,1,response,PHAI_TA_02.png,2008.937000071528,2000.023000000001,2008.937000071528,2008.937000071528,2000.023000000001,2008.937000071528,1,2008.937000071528,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TA,PHAI,_01.png,_02.png,,,,,PHAI_TA_01.png,PHAI_TA_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TA_02.png,,,
17,1685030741581,25/05/2023 16:05:41,1685034341581,1,25/05/2023 18:05:41,128616,14,task-gbr3,,29725792,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,15,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,2278.414000071527,2266.721000000005,2278.414000071527,2278.414000071527,2266.721000000005,2278.414000071527,1,2278.414000071527,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TA,STOO,_01.png,_02.png,,,,,STOO_TA_01.png,STOO_TI_02.png,STOO_TA_02.png,,,,,,,,,STOO_TA_02.png,,,
18,1685030744569,25/05/2023 16:05:44,1685034344569,1,25/05/2023 18:05:44,128616,14,task-gbr3,,29725792,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,16,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,2998.9930000238382,2983.25,2998.9930000238382,2998.9930000238382,2983.25,2998.9930000238382,1,2998.9930000238382,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,CHOR,_01.png,_02.png,,,,,CHOR_TU_01.png,CHOR_TA_02.png,CHOR_TU_02.png,,,,,,,,,CHOR_TU_02.png,,,
19,1685030746505,25/05/2023 16:05:46,1685034346505,1,25/05/2023 18:05:46,128616,14,task-gbr3,,29725792,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,17,Testing02,Testing 02,hvzr65,1,response,BLAR_TI_02.png,1952.0429999761545,1949.8609999999971,1952.0429999761545,1952.0429999761545,1949.8609999999971,1952.0429999761545,1,1952.0429999761545,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TI,BLAR,_01.png,_02.png,,,,,BLAR_TI_01.png,BLAR_TI_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TI_02.png,,,
20,1685030748459,25/05/2023 16:05:48,1685034348459,1,25/05/2023 18:05:48,128616,14,task-gbr3,,29725792,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,18,Testing02,Testing 02,hvzr65,1,response,SNUR_TI_02.png,1956.7819999999992,1949.8680000000022,1956.7819999999992,1956.7819999999992,1949.8680000000022,1956.7819999999992,0,1956.7819999999992,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,SNUR,_01.png,_02.png,,,,,SNUR_TU_01.png,SNUR_TU_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TU_02.png,,,
21,1685030750065,25/05/2023 16:05:50,1685034350065,1,25/05/2023 18:05:50,128616,14,task-gbr3,,29725792,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,1,Scoring,Score,lbqwfd,1,continue,,1612.413999999997,1599.9549999999945,1612.413999999997,1612.413999999997,1599.9549999999945,1612.413999999997,1,1612.413999999997,0,0,,Click To Continue,Continue Button,2,object-91,Scoring,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1685030750066,25/05/2023 16:05:50,1685034350066,1,25/05/2023 18:05:50,128616,14,task-gbr3,,29725792,BLIND,8844183,,complete,,646f93e48d0dd34a59a8ca54,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1504x1003,1504x852,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685030694504,25/05/2023 16:04:54,1685034294504,1,25/05/2023 18:04:54,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685030701586,25/05/2023 16:05:01,1685034301586,1,25/05/2023 18:05:01,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,1,Instructions02,Instructions02,g2b1f4,1,continue,,7091.134000011921,7076.981000000001,7091.134000011921,7091.134000011921,7076.981000000001,7091.134000011921,1,7091.134000011921,0,0,,Click To Continue,Continue Button,2,object-79,Instructions02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685030704186,25/05/2023 16:05:04,1685034304186,1,25/05/2023 18:05:04,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,1,Testing02,Testing 02,hvzr65,1,response,STOO_TU_02.png,2613.9929999999968,2597.3309999999983,2613.9929999999968,2613.9929999999968,2597.3309999999983,2613.9929999999968,1,2613.9929999999968,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TU,STOO,_01.png,_02.png,,,,,STOO_TU_01.png,STOO_TA_02.png,STOO_TU_02.png,,,,,,,,,STOO_TU_02.png,,,
4,1685030707884,25/05/2023 16:05:07,1685034307884,1,25/05/2023 18:05:07,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,2,Testing02,Testing 02,hvzr65,1,response,CHOR_TI_02.png,3718.1219999940404,3713.8960000000006,3718.1219999940404,3718.1219999940404,3713.8960000000006,3718.1219999940404,1,3718.1219999940404,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TI,CHOR,_01.png,_02.png,,,,,CHOR_TI_01.png,CHOR_TU_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TI_02.png,,,
5,1685030710701,25/05/2023 16:05:10,1685034310701,1,25/05/2023 18:05:10,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,3,Testing02,Testing 02,hvzr65,1,response,DREE_TA_02.png,2821.926000011921,2812.9130000000005,2821.926000011921,2821.926000011921,2812.9130000000005,2821.926000011921,1,2821.926000011921,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TA,DREE,_01.png,_02.png,,,,,DREE_TA_01.png,DREE_TI_02.png,DREE_TA_02.png,,,,,,,,,DREE_TA_02.png,,,
6,1685030712376,25/05/2023 16:05:12,1685034312376,1,25/05/2023 18:05:12,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,4,Testing02,Testing 02,hvzr65,1,response,BLAR_TU_02.png,1683.3129999940393,1680.612000000001,1683.3129999940393,1683.3129999940393,1680.612000000001,1683.3129999940393,1,1683.3129999940393,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TU,BLAR,_01.png,_02.png,,,,,BLAR_TU_01.png,BLAR_TU_02.png,BLAR_TI_02.png,,,,,,,,,BLAR_TU_02.png,,,
7,1685030715713,25/05/2023 16:05:15,1685034315713,1,25/05/2023 18:05:15,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,5,Testing02,Testing 02,hvzr65,1,response,PHAI_TI_02.png,3339.7009999940383,3331.030999999999,3339.7009999940383,3339.7009999940383,3331.030999999999,3339.7009999940383,1,3339.7009999940383,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TI,PHAI,_01.png,_02.png,,,,,PHAI_TI_01.png,PHAI_TI_02.png,PHAI_TA_02.png,,,,,,,,,PHAI_TI_02.png,,,
8,1685030717813,25/05/2023 16:05:17,1685034317813,1,25/05/2023 18:05:17,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,6,Testing02,Testing 02,hvzr65,1,response,SNUR_TA_02.png,2108.8700000119206,2096.709999999999,2108.8700000119206,2108.8700000119206,2096.709999999999,2108.8700000119206,1,2108.8700000119206,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TA,SNUR,_01.png,_02.png,,,,,SNUR_TA_01.png,SNUR_TA_02.png,SNUR_TU_02.png,,,,,,,,,SNUR_TA_02.png,,,
9,1685030719435,25/05/2023 16:05:19,1685034319435,1,25/05/2023 18:05:19,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,7,Testing02,Testing 02,hvzr65,1,response,BLAR_TA_02.png,1634.0599999880797,1631.2210000000014,1634.0599999880797,1634.0599999880797,1631.2210000000014,1634.0599999880797,1,1634.0599999880797,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TA,BLAR,_01.png,_02.png,,,,,BLAR_TA_01.png,BLAR_TU_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TA_02.png,,,
10,1685030721879,25/05/2023 16:05:21,1685034321879,1,25/05/2023 18:05:21,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,8,Testing02,Testing 02,hvzr65,1,response,STOO_TI_02.png,2446.638999999999,2431.365999999998,2446.638999999999,2446.638999999999,2431.365999999998,2446.638999999999,1,2446.638999999999,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TI,STOO,_01.png,_02.png,,,,,STOO_TI_01.png,STOO_TI_02.png,STOO_TU_02.png,,,,,,,,,STOO_TI_02.png,,,
11,1685030723881,25/05/2023 16:05:23,1685034323881,1,25/05/2023 18:05:23,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,9,Testing02,Testing 02,hvzr65,1,response,PHAI_TU_02.png,2018.073000011922,2014.1579999999994,2018.073000011922,2018.073000011922,2014.1579999999994,2018.073000011922,1,2018.073000011922,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TU,PHAI,_01.png,_02.png,,,,,PHAI_TU_01.png,PHAI_TI_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TU_02.png,,,
12,1685030725453,25/05/2023 16:05:25,1685034325453,1,25/05/2023 18:05:25,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,10,Testing02,Testing 02,hvzr65,1,response,SNUR_TI_02.png,1575.1150000000016,1564.6239999999998,1575.1150000000016,1575.1150000000016,1564.6239999999998,1575.1150000000016,1,1575.1150000000016,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TI,SNUR,_01.png,_02.png,,,,,SNUR_TI_01.png,SNUR_TA_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TI_02.png,,,
13,1685030727575,25/05/2023 16:05:27,1685034327575,1,25/05/2023 18:05:27,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,11,Testing02,Testing 02,hvzr65,1,response,DREE_TU_02.png,2132.991000000002,2131.461000000003,2132.991000000002,2132.991000000002,2131.461000000003,2132.991000000002,1,2132.991000000002,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TU,DREE,_01.png,_02.png,,,,,DREE_TU_01.png,DREE_TU_02.png,DREE_TA_02.png,,,,,,,,,DREE_TU_02.png,,,
14,1685030729414,25/05/2023 16:05:29,1685034329414,1,25/05/2023 18:05:29,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,12,Testing02,Testing 02,hvzr65,1,response,CHOR_TA_02.png,1840.8300000119198,1831.1419999999998,1840.8300000119198,1840.8300000119198,1831.1419999999998,1840.8300000119198,1,1840.8300000119198,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TA,CHOR,_01.png,_02.png,,,,,CHOR_TA_01.png,CHOR_TA_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TA_02.png,,,
15,1685030730632,25/05/2023 16:05:30,1685034330632,1,25/05/2023 18:05:30,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,13,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,1227.587999988078,1214.8559999999998,1227.587999988078,1227.587999988078,1214.8559999999998,1227.587999988078,1,1227.587999988078,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,CHOR,_01.png,_02.png,,,,,CHOR_TU_01.png,CHOR_TA_02.png,CHOR_TU_02.png,,,,,,,,,CHOR_TU_02.png,,,
16,1685030732189,25/05/2023 16:05:32,1685034332189,1,25/05/2023 18:05:32,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,14,Testing02,Testing 02,hvzr65,1,response,DREE_TI_02.png,1569.9320000059597,1565.1970000000001,1569.9320000059597,1569.9320000059597,1565.1970000000001,1569.9320000059597,1,1569.9320000059597,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TI,DREE,_01.png,_02.png,,,,,DREE_TI_01.png,DREE_TU_02.png,DREE_TI_02.png,,,,,,,,,DREE_TI_02.png,,,
17,1685030733892,25/05/2023 16:05:33,1685034333892,1,25/05/2023 18:05:33,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,15,Testing02,Testing 02,hvzr65,1,response,SNUR_TU_02.png,1706.9349999940387,1698.3369999999995,1706.9349999940387,1706.9349999940387,1698.3369999999995,1706.9349999940387,1,1706.9349999940387,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TU,SNUR,_01.png,_02.png,,,,,SNUR_TU_01.png,SNUR_TU_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TU_02.png,,,
18,1685030735578,25/05/2023 16:05:35,1685034335578,1,25/05/2023 18:05:35,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,16,Testing02,Testing 02,hvzr65,1,response,PHAI_TA_02.png,1695.1979999880787,1681.4930000000022,1695.1979999880787,1695.1979999880787,1681.4930000000022,1695.1979999880787,1,1695.1979999880787,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TA,PHAI,_01.png,_02.png,,,,,PHAI_TA_01.png,PHAI_TA_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TA_02.png,,,
19,1685030737092,25/05/2023 16:05:37,1685034337092,1,25/05/2023 18:05:37,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,17,Testing02,Testing 02,hvzr65,1,response,BLAR_TA_02.png,1527.4050000059578,1514.811999999998,1527.4050000059578,1527.4050000059578,1514.811999999998,1527.4050000059578,0,1527.4050000059578,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TI,BLAR,_01.png,_02.png,,,,,BLAR_TI_01.png,BLAR_TI_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TI_02.png,,,
20,1685030739150,25/05/2023 16:05:39,1685034339150,1,25/05/2023 18:05:39,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,18,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,2070.5930000059598,2064.9389999999985,2070.5930000059598,2070.5930000059598,2064.9389999999985,2070.5930000059598,1,2070.5930000059598,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TA,STOO,_01.png,_02.png,,,,,STOO_TA_01.png,STOO_TI_02.png,STOO_TA_02.png,,,,,,,,,STOO_TA_02.png,,,
21,1685030742026,25/05/2023 16:05:42,1685034342026,1,25/05/2023 18:05:42,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,1,Scoring,Score,lbqwfd,1,continue,,2881.95399998808,2880.1110000000044,2881.95399998808,2881.95399998808,2880.1110000000044,2881.95399998808,1,2881.95399998808,0,0,,Click To Continue,Continue Button,2,object-91,Scoring,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1685030742030,25/05/2023 16:05:42,1685034342030,1,25/05/2023 18:05:42,128616,14,task-gbr3,,29725788,BLIND,8844167,,complete,,646f942e6f8d21986bdded29,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x657,,Noun-Number Testing,4,Dual-Plural,Noun Number Testing,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685030674258,25/05/2023 16:04:34,1685034274258,1,25/05/2023 18:04:34,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685030679906,25/05/2023 16:04:39,1685034279906,1,25/05/2023 18:04:39,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,1,Instructions02,Instructions02,g2b1f4,1,continue,,5667.222999999999,5650.558999999999,5667.222999999999,5667.222999999999,5650.558999999999,5667.222999999999,1,5667.222999999999,0,0,,Click To Continue,Continue Button,2,object-79,Instructions02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685030683656,25/05/2023 16:04:43,1685034283656,1,25/05/2023 18:04:43,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,1,Testing02,Testing 02,hvzr65,1,response,BLAR_TU_02.png,3767.180000000001,3749.956000000001,3767.180000000001,3767.180000000001,3749.956000000001,3767.180000000001,1,3767.180000000001,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TU,BLAR,_01.png,_02.png,,,,,BLAR_TU_01.png,BLAR_TU_02.png,BLAR_TI_02.png,,,,,,,,,BLAR_TU_02.png,,,
4,1685030685975,25/05/2023 16:04:45,1685034285975,1,25/05/2023 18:04:45,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,2,Testing02,Testing 02,hvzr65,1,response,SNUR_TA_02.png,2333.596999999998,2316.6269999999986,2333.596999999998,2333.596999999998,2316.6269999999986,2333.596999999998,1,2333.596999999998,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TA,SNUR,_01.png,_02.png,,,,,SNUR_TA_01.png,SNUR_TA_02.png,SNUR_TU_02.png,,,,,,,,,SNUR_TA_02.png,,,
5,1685030688106,25/05/2023 16:04:48,1685034288106,1,25/05/2023 18:04:48,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,3,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,2150.264000000001,2133.308000000001,2150.264000000001,2150.264000000001,2133.308000000001,2150.264000000001,0,2150.264000000001,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TU,STOO,_01.png,_02.png,,,,,STOO_TU_01.png,STOO_TA_02.png,STOO_TU_02.png,,,,,,,,,STOO_TU_02.png,,,
6,1685030690465,25/05/2023 16:04:50,1685034290465,1,25/05/2023 18:04:50,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,4,Testing02,Testing 02,hvzr65,1,response,DREE_TA_02.png,2376.4179999999997,2366.6449999999986,2376.4179999999997,2376.4179999999997,2366.6449999999986,2376.4179999999997,1,2376.4179999999997,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TA,DREE,_01.png,_02.png,,,,,DREE_TA_01.png,DREE_TI_02.png,DREE_TA_02.png,,,,,,,,,DREE_TA_02.png,,,
