Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
12,1685030655585,25/05/2023 16:04:15,1685034255585,1,25/05/2023 18:04:15,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Instructions01,Instructions8,q3gk2e,8,continue,,54234.52299998808,54229.93299999999,54234.52299998808,54234.52299998808,54229.93299999999,54234.52299998808,1,54234.52299998808,0,0,,Click To Continue,Continue Button,2,object-75,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685030666695,25/05/2023 16:04:26,1685034266695,1,25/05/2023 18:04:26,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,1,Training01,Training01,34efq7,1,response,SNURTU,3896.2570000000123,11105.853000000003,11114.989999994054,3896.2570000000123,11105.853000000003,11114.989999994054,1,3896.2570000000123,7218.732999994041,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,SNUR,_01.png,_02.png,,SNUR_TU_01.png,SNUR_TU_02.png,SNURTU,,,,,,,,,,,,,,,,,,
14,1685030675662,25/05/2023 16:04:35,1685034275662,1,25/05/2023 18:04:35,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,2,Training01,Training01,34efq7,1,response,PHAITI,3113.6180000000168,8957.93300000002,8974.589000000036,3113.6180000000168,8957.93300000002,8974.589000000036,1,3113.6180000000168,5860.97100000002,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,PHAI,_01.png,_02.png,,PHAI_TI_01.png,PHAI_TI_02.png,PHAITI,,,,,,,,,,,,,,,,,,
15,1685030684725,25/05/2023 16:04:44,1685034284725,1,25/05/2023 18:04:44,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,3,Training01,Training01,34efq7,1,response,DREETI,2181.0709999999963,9074.392999999982,9084.803999988071,2181.0709999999963,9074.392999999982,9084.803999988071,1,2181.0709999999963,6903.732999988075,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,DREE,_01.png,_02.png,,DREE_TI_01.png,DREE_TI_02.png,DREETI,,,,,,,,,,,,,,,,,,
16,1685030691298,25/05/2023 16:04:51,1685034291298,1,25/05/2023 18:04:51,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,4,Training01,Training01,34efq7,1,response,BLARTA,2680.875,6560.409000000014,6577.059000000008,2680.875,6560.409000000014,6577.059000000008,1,2680.875,3896.1840000000084,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,,,,,BLAR,_01.png,_02.png,,BLAR_TA_01.png,BLAR_TA_02.png,BLARTA,,,,,,,,,,,,,,,,,,
17,1685030699771,25/05/2023 16:04:59,1685034299771,1,25/05/2023 18:04:59,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,5,Training01,Training01,34efq7,1,response,CHORTU,2980.4809999999998,8475.030999999988,8491.772999999986,2980.4809999999998,8475.030999999988,8491.772999999986,1,2980.4809999999998,5511.291999999987,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,CHOR,_01.png,_02.png,,CHOR_TU_01.png,CHOR_TU_02.png,CHORTU,,,,,,,,,,,,,,,,,,
18,1685030705054,25/05/2023 16:05:05,1685034305054,1,25/05/2023 18:05:05,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,6,Training01,Training01,34efq7,1,response,STOOTA,2297.7309999999998,5294.67300000001,5303.5709999821265,2297.7309999999998,5294.67300000001,5303.5709999821265,1,2297.7309999999998,3005.8399999821268,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,STOO,_01.png,_02.png,,STOO_TA_01.png,STOO_TA_02.png,STOOTA,,,,,,,,,,,,,,,,,,
19,1685030710673,25/05/2023 16:05:10,1685034310673,1,25/05/2023 18:05:10,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,7,Training01,Training01,34efq7,1,response,DREETA,2281.222000000009,5611.29800000001,5627.797999988077,2281.222000000009,5611.29800000001,5627.797999988077,1,2281.222000000009,3346.5759999880684,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,DREE,_01.png,_02.png,,DREE_TA_01.png,DREE_TA_02.png,DREETA,,,,,,,,,,,,,,,,,,
20,1685030716927,25/05/2023 16:05:16,1685034316927,1,25/05/2023 18:05:16,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,8,Training01,Training01,34efq7,1,response,BLARTU,2364.3469999999797,6260.315999999992,6269.999999988067,2364.3469999999797,6260.315999999992,6269.999999988067,1,2364.3469999999797,3905.6529999880877,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,BLAR,_01.png,_02.png,,BLAR_TU_01.png,BLAR_TU_02.png,BLARTU,,,,,,,,,,,,,,,,,,
21,1685030722384,25/05/2023 16:05:22,1685034322384,1,25/05/2023 18:05:22,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,9,Training01,Training01,34efq7,1,response,CHORTI,2281.3159999999916,5444.875,5461.524999999994,2281.3159999999916,5444.875,5461.524999999994,1,2281.3159999999916,3180.2090000000026,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,CHOR,_01.png,_02.png,,CHOR_TI_01.png,CHOR_TI_02.png,CHORTI,,,,,,,,,,,,,,,,,,
22,1685030731748,25/05/2023 16:05:31,1685034331748,1,25/05/2023 18:05:31,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,10,Training01,Training01,34efq7,1,response,STOOTI,5161.657999999996,9374.092999999993,9389.208999994036,5161.657999999996,9374.092999999993,9389.208999994036,1,5161.657999999996,4227.5509999940405,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,STOO,_01.png,_02.png,,STOO_TI_01.png,STOO_TI_02.png,STOOTI,,,,,,,,,,,,,,,,,,
23,1685030738134,25/05/2023 16:05:38,1685034338134,1,25/05/2023 18:05:38,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,11,Training01,Training01,34efq7,1,response,SNURTA,2913.850999999995,6393.7850000000035,6401.016000000003,2913.850999999995,6393.7850000000035,6401.016000000003,1,2913.850999999995,3487.165000000008,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,SNUR,_01.png,_02.png,,SNUR_TA_01.png,SNUR_TA_02.png,SNURTA,,,,,,,,,,,,,,,,,,
24,1685030743309,25/05/2023 16:05:43,1685034343309,1,25/05/2023 18:05:43,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,12,Training01,Training01,34efq7,1,response,PHAITU,2347.9349999999977,5161.603000000003,5178.255999999994,2347.9349999999977,5161.603000000003,5178.255999999994,1,2347.9349999999977,2830.3209999999963,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,PHAI,_01.png,_02.png,,PHAI_TU_01.png,PHAI_TU_02.png,PHAITU,,,,,,,,,,,,,,,,,,
25,1685030749036,25/05/2023 16:05:49,1685034349036,1,25/05/2023 18:05:49,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,13,Training01,Training01,34efq7,1,response,BLARTI,2966.785999999993,5727.715999999986,5744.371999999974,2966.785999999993,5727.715999999986,5744.371999999974,1,2966.785999999993,2777.585999999981,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,BLAR,_01.png,_02.png,,BLAR_TI_01.png,BLAR_TI_02.png,BLARTI,,,,,,,,,,,,,,,,,,
26,1685030754122,25/05/2023 16:05:54,1685034354122,1,25/05/2023 18:05:54,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,14,Training01,Training01,34efq7,1,response,CHORTA,2830.4250000000175,5095,5106.412000000011,2830.4250000000175,5095,5106.412000000011,1,2830.4250000000175,2275.9869999999937,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,CHOR,_01.png,_02.png,,CHOR_TA_01.png,CHOR_TA_02.png,CHORTA,,,,,,,,,,,,,,,,,,
27,1685030759169,25/05/2023 16:05:59,1685034359169,1,25/05/2023 18:05:59,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,15,Training01,Training01,34efq7,1,response,SNURTI,3063.6810000000114,5044.989999999991,5057.811999976169,3063.6810000000114,5044.989999999991,5057.811999976169,1,3063.6810000000114,1994.130999976158,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,SNUR,_01.png,_02.png,,SNUR_TI_01.png,SNUR_TI_02.png,SNURTI,,,,,,,,,,,,,,,,,,
28,1685030763425,25/05/2023 16:06:03,1685034363425,1,25/05/2023 18:06:03,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,16,Training01,Training01,34efq7,1,response,DREETU,1831.4920000000275,4262.564000000013,4269.4220000000205,1831.4920000000275,4262.564000000013,4269.4220000000205,1,1831.4920000000275,2437.929999999993,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,DREE,_01.png,_02.png,,DREE_TU_01.png,DREE_TU_02.png,DREETU,,,,,,,,,,,,,,,,,,
29,1685030771320,25/05/2023 16:06:11,1685034371320,1,25/05/2023 18:06:11,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,17,Training01,Training01,34efq7,1,response,PHAITA,2147.902999999991,7892.269000000029,7901.358000000007,2147.902999999991,7892.269000000029,7901.358000000007,1,2147.902999999991,5753.455000000016,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,PHAI,_01.png,_02.png,,PHAI_TA_01.png,PHAI_TA_02.png,PHAITA,,,,,,,,,,,,,,,,,,
30,1685030777966,25/05/2023 16:06:17,1685034377966,1,25/05/2023 18:06:17,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,18,Training01,Training01,34efq7,1,response,STOOTU,3679.7299999999814,6643.560999999987,6655.788999988057,3679.7299999999814,6643.560999999987,6655.788999988057,1,3679.7299999999814,2976.058999988076,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,STOO,_01.png,_02.png,,STOO_TU_01.png,STOO_TU_02.png,STOOTU,,,,,,,,,,,,,,,,,,
31,1685030777991,25/05/2023 16:06:17,1685034377991,1,25/05/2023 18:06:17,128616,14,task-m73r,,29725671,BLIND,8844170,,complete,,646f942dc8a19e0fde88a1f9,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1366x768,1366x625,,Noun-Number Training,27,Dual-Plural,Noun Number Training,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685030548508,25/05/2023 16:02:28,1685034148508,1,25/05/2023 18:02:28,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685030549949,25/05/2023 16:02:29,1685034149949,1,25/05/2023 18:02:29,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions1,l6tegj,1,continue,,1466.5879999992549,1450.7350000000001,1466.5879999992549,1466.5879999992549,1450.7350000000001,1466.5879999992549,1,1466.5879999992549,0,0,,Click To Continue,Continue Button,2,object-8,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685030550794,25/05/2023 16:02:30,1685034150794,1,25/05/2023 18:02:30,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions2,m22b5k,2,continue,,862.1529999999998,850.2729999999997,862.1529999999998,862.1529999999998,850.2729999999997,862.1529999999998,1,862.1529999999998,0,0,,Click To Continue,Continue Button,2,object-26,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685030551418,25/05/2023 16:02:31,1685034151418,1,25/05/2023 18:02:31,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions3,1nixcc,3,continue,,635.9799999996276,633.6980000000003,635.9799999996276,635.9799999996276,633.6980000000003,635.9799999996276,1,635.9799999996276,0,0,,Click To Continue,Continue Button,2,object-126,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1685030552054,25/05/2023 16:02:32,1685034152054,1,25/05/2023 18:02:32,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions4,8v99zt,4,continue,,638.1819999999998,633.4200000000001,638.1819999999998,638.1819999999998,633.4200000000001,638.1819999999998,1,638.1819999999998,0,0,,Click To Continue,Continue Button,2,object-122,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1685030552705,25/05/2023 16:02:32,1685034152705,1,25/05/2023 18:02:32,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions5,ipt5mm,5,continue,,655.9619999992547,650.384,655.9619999992547,655.9619999992547,650.384,655.9619999992547,1,655.9619999992547,0,0,,Click To Continue,Continue Button,2,object-32,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685030553168,25/05/2023 16:02:33,1685034153168,1,25/05/2023 18:02:33,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions6,9ur7d5,6,continue,,469.2779999985096,466.84699999999975,469.2779999985096,469.2779999985096,466.84699999999975,469.2779999985096,1,469.2779999985096,0,0,,Click To Continue,Continue Button,2,object-91,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685030561864,25/05/2023 16:02:41,1685034161864,1,25/05/2023 18:02:41,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,continue,,8697.030999999999,8686.651999999998,8697.030999999999,8697.030999999999,8686.651999999998,8697.030999999999,1,8697.030999999999,0,0,,Click To Continue,Continue Button,3,object-151,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685030561867,25/05/2023 16:02:41,1685034161867,1,25/05/2023 18:02:41,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,26,3301.1359999999995,8686.651999999998,8700.730999999254,3301.1359999999995,8686.651999999998,8700.730999999254,1,3301.1359999999995,5399.5949999992545,0,,Dropdown,Age,2,object-150,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685030561867,25/05/2023 16:02:41,1685034161867,1,25/05/2023 18:02:41,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Female,5051.967,8686.651999999998,8701.430999998509,5051.967,8686.651999999998,8701.430999998509,1,5051.967,3649.4639999985093,0,,Dropdown,Gender,5,object-154,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685030561868,25/05/2023 16:02:41,1685034161868,1,25/05/2023 18:02:41,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Left-handed,7986.383999999999,8686.651999999998,8701.930999998509,7986.383999999999,8686.651999999998,8701.930999998509,1,7986.383999999999,715.5469999985098,0,,Dropdown,Handedness,7,object-156,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685030568386,25/05/2023 16:02:48,1685034168386,1,25/05/2023 18:02:48,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions8,q3gk2e,8,continue,,6532.879000000001,6519.042000000001,6532.879000000001,6532.879000000001,6519.042000000001,6532.879000000001,1,6532.879000000001,0,0,,Click To Continue,Continue Button,2,object-75,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685030580945,25/05/2023 16:03:00,1685034180945,1,25/05/2023 18:03:00,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Training01,Training01,34efq7,1,response,BLARTA,6302.509999999998,12571.271999999997,12573.337,6302.509999999998,12571.271999999997,12573.337,1,6302.509999999998,6270.827000000001,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,,,,,BLAR,_01.png,_02.png,,BLAR_TA_01.png,BLAR_TA_02.png,BLARTA,,,,,,,,,,,,,,,,,,
14,1685030586830,25/05/2023 16:03:06,1685034186830,1,25/05/2023 18:03:06,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,2,Training01,Training01,34efq7,1,response,SNURTU,2134.3120000000054,5869.093000000001,5885.803999999996,2134.3120000000054,5869.093000000001,5885.803999999996,1,2134.3120000000054,3751.491999999991,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,SNUR,_01.png,_02.png,,SNUR_TU_01.png,SNUR_TU_02.png,SNURTU,,,,,,,,,,,,,,,,,,
15,1685030593283,25/05/2023 16:03:13,1685034193283,1,25/05/2023 18:03:13,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,3,Training01,Training01,34efq7,1,response,PHAITI,2367.4660000000003,6469.025999999998,6470.571999999629,2367.4660000000003,6469.025999999998,6470.571999999629,1,2367.4660000000003,4103.105999999629,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,PHAI,_01.png,_02.png,,PHAI_TI_01.png,PHAI_TI_02.png,PHAITI,,,,,,,,,,,,,,,,,,
16,1685030601680,25/05/2023 16:03:21,1685034201680,1,25/05/2023 18:03:21,128616,14,task-m73r,,29725709,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Training,27,Singular-Plural,Noun Number Training,4,Training01,Training01,34efq7,1,response,CHORTU,2867.829000000005,8386.570000000007,8398.545999999631,2867.829000000005,8386.570000000007,8398.545999999631,1,2867.829000000005,5530.716999999626,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,CHOR,_01.png,_02.png,,CHOR_TU_01.png,CHOR_TU_02.png,CHORTU,,,,,,,,,,,,,,,,,,
