Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
6,1686659538738,13/06/2023 12:32:18,1686663138738,1,13/06/2023 14:32:18,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,1,Training,Training,34efq7,1,response,PAUKO CHORTU,3767,18450,18466,3767,18450,18466,0,3767,14699,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,CHOR,_01.png,_02.png,,,,,,,,PAU_KO_CHOR_TU_01.png,PAU_KO_CHOR_TU_02.png,PAUKO CHORTU!,,,,,,,,,
7,1686659539386,13/06/2023 12:32:19,1686663139386,1,13/06/2023 14:32:19,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,1,Training,Training,34efq7,1,response,PAUKO CHORTU,3767,19100,19115,3767,19100,19115,0,3767,15348,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,CHOR,_01.png,_02.png,,,,,,,,PAU_KO_CHOR_TU_01.png,PAU_KO_CHOR_TU_02.png,PAUKO CHORTU!,,,,,,,,,
8,1686659541691,13/06/2023 12:32:21,1686663141691,1,13/06/2023 14:32:21,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,1,Training,Training,34efq7,1,response,PAUKO CHORTU,3767,21417,21420,3767,21417,21420,0,3767,17653,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,CHOR,_01.png,_02.png,,,,,,,,PAU_KO_CHOR_TU_01.png,PAU_KO_CHOR_TU_02.png,PAUKO CHORTU!,,,,,,,,,
9,1686659546892,13/06/2023 12:32:26,1686663146892,1,13/06/2023 14:32:26,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,1,Training,Training,34efq7,1,response,PAUKO CHORTU!,3767,26617,26621,3767,26617,26621,1,3767,22854,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,CHOR,_01.png,_02.png,,,,,,,,PAU_KO_CHOR_TU_01.png,PAU_KO_CHOR_TU_02.png,PAUKO CHORTU!,,,,,,,,,
10,1686659561385,13/06/2023 12:32:41,1686663161385,1,13/06/2023 14:32:41,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,2,Training,Training,34efq7,1,response,PAUKE PHAITA!,5283,14483,14497,5283,14483,14497,1,5283,9214,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TA_01.png,PAU_KE_PHAI_TA_02.png,PAUKE PHAITA!,,,,,,,,,
11,1686659569233,13/06/2023 12:32:49,1686663169233,1,13/06/2023 14:32:49,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,3,Training,Training,34efq7,1,response,PAUKE STOOTI!,2333,7850,7862,2333,7850,7862,1,2333,5529,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TI_01.png,PAU_KE_STOO_TI_02.png,PAUKE STOOTI!,,,,,,,,,
12,1686659578280,13/06/2023 12:32:58,1686663178280,1,13/06/2023 14:32:58,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,4,Training,Training,34efq7,1,response,GOIKE DREETI!,3783,9050,9059,3783,9050,9059,1,3783,5276,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TI_01.png,GOI_KE_DREE_TI_02.png,GOIKE DREETI!,,,,,,,,,
13,1686659590375,13/06/2023 12:33:10,1686663190375,1,13/06/2023 14:33:10,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,5,Training,Training,34efq7,1,response,GOIKE BLARTA!,3650,12100,12109,3650,12100,12109,1,3650,8459,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TA_01.png,GOI_KE_BLAR_TA_02.png,GOIKE BLARTA!,,,,,,,,,
14,1686659599348,13/06/2023 12:33:19,1686663199348,1,13/06/2023 14:33:19,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,6,Training,Training,34efq7,1,response,GOIKO SNURTU!,2316,8966,8982,2316,8966,8982,1,2316,6666,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KO,SNUR,_01.png,_02.png,,,,,,,,GOI_KO_SNUR_TU_01.png,GOI_KO_SNUR_TU_02.png,GOIKO SNURTU!,,,,,,,,,
15,1686659608629,13/06/2023 12:33:28,1686663208629,1,13/06/2023 14:33:28,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,7,Training,Training,34efq7,1,response,GOIKO PHAITU!,2233,9283,9297,2233,9283,9297,1,2233,7064,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KO,PHAI,_01.png,_02.png,,,,,,,,GOI_KO_PHAI_TU_01.png,GOI_KO_PHAI_TU_02.png,GOIKO PHAITU!,,,,,,,,,
16,1686659626356,13/06/2023 12:33:46,1686663226356,1,13/06/2023 14:33:46,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,8,Training,Training,34efq7,1,response,GOIKE STOOTA!,11983,17733,17741,11983,17733,17741,1,11983,5758,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TA_01.png,GOI_KE_STOO_TA_02.png,GOIKE STOOTA!,,,,,,,,,
17,1686659632999,13/06/2023 12:33:52,1686663232999,1,13/06/2023 14:33:52,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,9,Training,Training,34efq7,1,response,GOIKE CHORTI!,2017,6634,6651,2017,6634,6651,1,2017,4634,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TI_01.png,GOI_KE_CHOR_TI_02.png,GOIKE CHORTI!,,,,,,,,,
18,1686659642683,13/06/2023 12:34:02,1686663242683,1,13/06/2023 14:34:02,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,10,Training,Training,34efq7,1,response,PAUKO BLARTU!,1816,9683,9700,1816,9683,9700,1,1816,7884,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KO,BLAR,_01.png,_02.png,,,,,,,,PAU_KO_BLAR_TU_01.png,PAU_KO_BLAR_TU_02.png,PAUKO BLARTU!,,,,,,,,,
19,1686659651043,13/06/2023 12:34:11,1686663251043,1,13/06/2023 14:34:11,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,11,Training,Training,34efq7,1,response,PAUKE SNURTI!,1567,8366,8371,1567,8366,8371,1,1567,6804,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TI_01.png,PAU_KE_SNUR_TI_02.png,PAUKE SNURTI!,,,,,,,,,
20,1686659658790,13/06/2023 12:34:18,1686663258790,1,13/06/2023 14:34:18,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,12,Training,Training,34efq7,1,response,PAUKE DREETA!,1700,7734,7751,1700,7734,7751,1,1700,6051,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TA_01.png,PAU_KE_DREE_TA_02.png,PAUKE DREETA!,,,,,,,,,
21,1686659666673,13/06/2023 12:34:26,1686663266673,1,13/06/2023 14:34:26,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,13,Training,Training,34efq7,1,response,GOIKE BLARTI!,1933,7883,7900,1933,7883,7900,1,1933,5967,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TI_01.png,GOI_KE_BLAR_TI_02.png,GOIKE BLARTI!,,,,,,,,,
22,1686659673602,13/06/2023 12:34:33,1686663273602,1,13/06/2023 14:34:33,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,14,Training,Training,34efq7,1,response,PAUKE CHORTA!,1317,6933,6946,1317,6933,6946,1,1317,5629,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TA_01.png,PAU_KE_CHOR_TA_02.png,PAUKE CHORTA!,,,,,,,,,
23,1686659680251,13/06/2023 12:34:40,1686663280251,1,13/06/2023 14:34:40,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,15,Training,Training,34efq7,1,response,PAUKO STOOTU!,1634,6650,6663,1634,6650,6663,1,1634,5029,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KO,STOO,_01.png,_02.png,,,,,,,,PAU_KO_STOO_TU_01.png,PAU_KO_STOO_TU_02.png,PAUKO STOOTU!,,,,,,,,,
24,1686659686979,13/06/2023 12:34:46,1686663286979,1,13/06/2023 14:34:46,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,16,Training,Training,34efq7,1,response,GOIKE SNURTA!,1500,6733,6740,1500,6733,6740,1,1500,5240,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TA_01.png,GOI_KE_SNUR_TA_02.png,GOIKE SNURTA!,,,,,,,,,
25,1686659693769,13/06/2023 12:34:53,1686663293769,1,13/06/2023 14:34:53,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,17,Training,Training,34efq7,1,response,PAUKE PHAITI!,1334,6784,6798,1334,6784,6798,1,1334,5464,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TI_01.png,PAU_KE_PHAI_TI_02.png,PAUKE PHAITI!,,,,,,,,,
26,1686659703606,13/06/2023 12:35:03,1686663303606,1,13/06/2023 14:35:03,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,18,Training,Training,34efq7,1,response,GOIKO DREETU!,1750,9833,9850,1750,9833,9850,1,1750,8100,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KO,DREE,_01.png,_02.png,,,,,,,,GOI_KO_DREE_TU_01.png,GOI_KO_DREE_TU_02.png,GOIKO DREETU!,,,,,,,,,
27,1686659712984,13/06/2023 12:35:12,1686663312984,1,13/06/2023 14:35:12,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,19,Training,Training,34efq7,1,response,PAUKE BLARTI!,2416,9383,9398,2416,9383,9398,1,2416,6982,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TI_01.png,PAU_KE_BLAR_TI_02.png,PAUKE BLARTI!,,,,,,,,,
28,1686659719374,13/06/2023 12:35:19,1686663319374,1,13/06/2023 14:35:19,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,20,Training,Training,34efq7,1,response,PAUKE STOOTA!,1550,6400,6405,1550,6400,6405,1,1550,4855,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TA_01.png,PAU_KE_STOO_TA_02.png,PAUKE STOOTA!,,,,,,,,,
29,1686659726992,13/06/2023 12:35:26,1686663326992,1,13/06/2023 14:35:26,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,21,Training,Training,34efq7,1,response,GOIKO CHORTU!,1883,7616,7623,1883,7616,7623,1,1883,5740,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KO,CHOR,_01.png,_02.png,,,,,,,,GOI_KO_CHOR_TU_01.png,GOI_KO_CHOR_TU_02.png,GOIKO CHORTU!,,,,,,,,,
30,1686659734248,13/06/2023 12:35:34,1686663334248,1,13/06/2023 14:35:34,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,22,Training,Training,34efq7,1,response,GOIKE DREETA!,2300,7250,7263,2300,7250,7263,1,2300,4963,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TA_01.png,GOI_KE_DREE_TA_02.png,GOIKE DREETA!,,,,,,,,,
31,1686659742419,13/06/2023 12:35:42,1686663342419,1,13/06/2023 14:35:42,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,23,Training,Training,34efq7,1,response,GOIKE PHAITI!,1867,8183,8185,1867,8183,8185,1,1867,6318,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TI_01.png,GOI_KE_PHAI_TI_02.png,GOIKE PHAITI!,,,,,,,,,
32,1686659749495,13/06/2023 12:35:49,1686663349495,1,13/06/2023 14:35:49,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,24,Training,Training,34efq7,1,response,PAUKO SNURTU!,1584,7067,7078,1584,7067,7078,1,1584,5494,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KO,SNUR,_01.png,_02.png,,,,,,,,PAU_KO_SNUR_TU_01.png,PAU_KO_SNUR_TU_02.png,PAUKO SNURTU!,,,,,,,,,
33,1686659755927,13/06/2023 12:35:55,1686663355927,1,13/06/2023 14:35:55,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,25,Training,Training,34efq7,1,response,GOIKE CHORTA!,1833,6433,6442,1833,6433,6442,1,1833,4609,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TA_01.png,GOI_KE_CHOR_TA_02.png,GOIKE CHORTA!,,,,,,,,,
34,1686659761960,13/06/2023 12:36:01,1686663361960,1,13/06/2023 14:36:01,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,26,Training,Training,34efq7,1,response,GOIKE STOOTI!,1700,6034,6043,1700,6034,6043,1,1700,4343,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TI_01.png,GOI_KE_STOO_TI_02.png,GOIKE STOOTI!,,,,,,,,,
35,1686659769091,13/06/2023 12:36:09,1686663369091,1,13/06/2023 14:36:09,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,27,Training,Training,34efq7,1,response,PAUKE DREETI!,1366,7133,7139,1366,7133,7139,1,1366,5773,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TI_01.png,PAU_KE_DREE_TI_02.png,PAUKE DREETI!,,,,,,,,,
36,1686659775555,13/06/2023 12:36:15,1686663375555,1,13/06/2023 14:36:15,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,28,Training,Training,34efq7,1,response,PAUKE SNURTA!,1433,6466,6469,1433,6466,6469,1,1433,5036,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TA_01.png,PAU_KE_SNUR_TA_02.png,PAUKE SNURTA!,,,,,,,,,
37,1686659783602,13/06/2023 12:36:23,1686663383602,1,13/06/2023 14:36:23,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,29,Training,Training,34efq7,1,response,PAUKO PHAITU!,1334,8034,8050,1334,8034,8050,1,1334,6716,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KO,PHAI,_01.png,_02.png,,,,,,,,PAU_KO_PHAI_TU_01.png,PAU_KO_PHAI_TU_02.png,PAUKO PHAITU!,,,,,,,,,
38,1686659794418,13/06/2023 12:36:34,1686663394418,1,13/06/2023 14:36:34,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,30,Training,Training,34efq7,1,response,GOIKO BLARTU!,2733,10816,10831,2733,10816,10831,1,2733,8098,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KO,BLAR,_01.png,_02.png,,,,,,,,GOI_KO_BLAR_TU_01.png,GOI_KO_BLAR_TU_02.png,GOIKO BLARTU!,,,,,,,,,
39,1686659801334,13/06/2023 12:36:41,1686663401334,1,13/06/2023 14:36:41,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,31,Training,Training,34efq7,1,response,PAUKO DREETU!,1517,6917,6931,1517,6917,6931,1,1517,5414,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KO,DREE,_01.png,_02.png,,,,,,,,PAU_KO_DREE_TU_01.png,PAU_KO_DREE_TU_02.png,PAUKO DREETU!,,,,,,,,,
40,1686659807614,13/06/2023 12:36:47,1686663407614,1,13/06/2023 14:36:47,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,32,Training,Training,34efq7,1,response,PAUKE BLARTA!,1450,6283,6294,1450,6283,6294,1,1450,4844,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TA_01.png,PAU_KE_BLAR_TA_02.png,PAUKE BLARTA!,,,,,,,,,
41,1686659817483,13/06/2023 12:36:57,1686663417483,1,13/06/2023 14:36:57,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,33,Training,Training,34efq7,1,response,GOIKE SNURTI!,2217,9867,9881,2217,9867,9881,1,2217,7664,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TI_01.png,GOI_KE_SNUR_TI_02.png,GOIKE SNURTI!,,,,,,,,,
42,1686659825544,13/06/2023 12:37:05,1686663425544,1,13/06/2023 14:37:05,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,34,Training,Training,34efq7,1,response,"GOIKO STOOTU""",1600,8066,8074,1600,8066,8074,0,1600,6474,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KO,STOO,_01.png,_02.png,,,,,,,,GOI_KO_STOO_TU_01.png,GOI_KO_STOO_TU_02.png,GOIKO STOOTU!,,,,,,,,,
43,1686659828024,13/06/2023 12:37:08,1686663428024,1,13/06/2023 14:37:08,136362,2,task-kdv5,,30034822,5cf56a1d639b150016eb8696,8944654,,complete,,64886ea734849e454e1e12d4,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1169x731,1169x631,,Singular-Plural Training (Clone),1,Singular Plural Training,34,Training,Training,34efq7,1,response,"GOIKO STOOTU""",1600,10549,10554,1600,10549,10554,0,1600,8954,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KO,STOO,_01.png,_02.png,,,,,,,,GOI_KO_STOO_TU_01.png,GOI_KO_STOO_TU_02.png,GOIKO STOOTU!,,,,,,,,,
