Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
29,1686659494824,13/06/2023 12:31:34,1686663094824,1,13/06/2023 14:31:34,136362,2,task-v6g5,,30034730,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Singular-Plural Testing (Clone),1,Singular Plural Testing,27,Testing,Testing,hvzr65,1,response,PAU_KE_PHAI_TI_02.png,2084.65200001192,2083.072,2084.65200001192,2084.65200001192,2083.072,2084.65200001192,0,2084.65200001192,0,0,,Click Response,ResponseA,3,object-86,Testing,,5, ,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TI_02.png,PAU_KE_PHAI_TA_02.png,,PAU_KE_PHAI_TA_02.png,,,
30,1686659496427,13/06/2023 12:31:36,1686663096427,1,13/06/2023 14:31:36,136362,2,task-v6g5,,30034730,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Singular-Plural Testing (Clone),1,Singular Plural Testing,28,Testing,Testing,hvzr65,1,response,GOI_KE_DREE_TA_02.png,1604.5800000119198,1600.1989999999932,1604.5800000119198,1604.5800000119198,1600.1989999999932,1604.5800000119198,1,1604.5800000119198,0,0,,Click Response,ResponseA,3,object-86,Testing,,5, ,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TA_02.png,GOI_KE_DREE_TU_02.png,,GOI_KE_DREE_TA_02.png,,,
31,1686659498847,13/06/2023 12:31:38,1686663098847,1,13/06/2023 14:31:38,136362,2,task-v6g5,,30034730,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Singular-Plural Testing (Clone),1,Singular Plural Testing,29,Testing,Testing,hvzr65,1,response,PAU_KO_STOO_TI_02.png,2425.0810000000056,2415.9560000000056,2425.0810000000056,2425.0810000000056,2415.9560000000056,2425.0810000000056,0,2425.0810000000056,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,PAU,_,KO,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_STOO_BLOT.png,PAU_KO_STOO_TU_02.png,PAU_KO_STOO_TI_02.png,,PAU_KO_STOO_TU_02.png,,,
32,1686659500232,13/06/2023 12:31:40,1686663100232,1,13/06/2023 14:31:40,136362,2,task-v6g5,,30034730,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Singular-Plural Testing (Clone),1,Singular Plural Testing,30,Testing,Testing,hvzr65,1,response,GOI_KO_SNUR_TU_02.png,1393.925000011921,1383.2189999999973,1393.925000011921,1393.925000011921,1383.2189999999973,1393.925000011921,1,1393.925000011921,0,0,,Click Response,ResponseB,4,object-85,Testing,,5, ,GOI,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_SNUR_BLOT.png,GOI_KO_SNUR_TA_02.png,GOI_KO_SNUR_TU_02.png,,GOI_KO_SNUR_TU_02.png,,,
33,1686659501532,13/06/2023 12:31:41,1686663101532,1,13/06/2023 14:31:41,136362,2,task-v6g5,,30034730,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Singular-Plural Testing (Clone),1,Singular Plural Testing,31,Testing,Testing,hvzr65,1,response,PAU_KE_DREE_TA_02.png,1310.3060000357655,1300.2850000000035,1310.3060000357655,1310.3060000357655,1300.2850000000035,1310.3060000357655,1,1310.3060000357655,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TA_02.png,PAU_KE_DREE_TI_02.png,,PAU_KE_DREE_TA_02.png,,,
34,1686659504068,13/06/2023 12:31:44,1686663104068,1,13/06/2023 14:31:44,136362,2,task-v6g5,,30034730,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Singular-Plural Testing (Clone),1,Singular Plural Testing,32,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TI_02.png,2546.521000035762,2533.006999999998,2546.521000035762,2546.521000035762,2533.006999999998,2546.521000035762,1,2546.521000035762,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TA_02.png,GOI_KE_STOO_TI_02.png,,GOI_KE_STOO_TI_02.png,,,
35,1686659505707,13/06/2023 12:31:45,1686663105707,1,13/06/2023 14:31:45,136362,2,task-v6g5,,30034730,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Singular-Plural Testing (Clone),1,Singular Plural Testing,33,Testing,Testing,hvzr65,1,response,PAU_KE_BLAR_TI_02.png,1652.814000047685,1649.2370000000083,1652.814000047685,1652.814000047685,1649.2370000000083,1652.814000047685,1,1652.814000047685,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TI_02.png,PAU_KE_BLAR_TU_02.png,,PAU_KE_BLAR_TI_02.png,,,
36,1686659507488,13/06/2023 12:31:47,1686663107488,1,13/06/2023 14:31:47,136362,2,task-v6g5,,30034730,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Singular-Plural Testing (Clone),1,Singular Plural Testing,34,Testing,Testing,hvzr65,1,response,GOI_KO_PHAI_TU_02.png,1784.177000011914,1783.051999999996,1784.177000011914,1784.177000011914,1783.051999999996,1784.177000011914,1,1784.177000011914,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,GOI,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_PHAI_BLOT.png,GOI_KO_PHAI_TU_02.png,GOI_KO_PHAI_TA_02.png,,GOI_KO_PHAI_TU_02.png,,,
37,1686659509456,13/06/2023 12:31:49,1686663109456,1,13/06/2023 14:31:49,136362,2,task-v6g5,,30034730,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Singular-Plural Testing (Clone),1,Singular Plural Testing,35,Testing,Testing,hvzr65,1,response,PAU_KO_SNUR_TI_02.png,1968.824999999997,1966.4719999999943,1968.824999999997,1968.824999999997,1966.4719999999943,1968.824999999997,0,1968.824999999997,0,0,,Click Response,ResponseA,3,object-86,Testing,,6, ,PAU,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_SNUR_BLOT.png,PAU_KO_SNUR_TI_02.png,PAU_KO_SNUR_TU_02.png,,PAU_KO_SNUR_TU_02.png,,,
38,1686659511528,13/06/2023 12:31:51,1686663111528,1,13/06/2023 14:31:51,136362,2,task-v6g5,,30034730,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Singular-Plural Testing (Clone),1,Singular Plural Testing,36,Testing,Testing,hvzr65,1,response,GOI_KE_CHOR_TA_02.png,2074.2530000357656,2066.396999999997,2074.2530000357656,2074.2530000357656,2066.396999999997,2074.2530000357656,1,2074.2530000357656,0,0,,Click Response,ResponseB,4,object-85,Testing,,6, ,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TU_02.png,GOI_KE_CHOR_TA_02.png,,GOI_KE_CHOR_TA_02.png,,,
39,1686659511529,13/06/2023 12:31:51,1686663111529,1,13/06/2023 14:31:51,136362,2,task-v6g5,,30034730,61069c70a5ee3b45b956c13d,8944580,,complete,,64886d81de58261e6f8c57b5,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1536x864,1536x754,,Singular-Plural Testing (Clone),1,Singular Plural Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1686659520173,13/06/2023 12:32:00,1686663120173,1,13/06/2023 14:32:00,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1686659521428,13/06/2023 12:32:01,1686663121428,1,13/06/2023 14:32:01,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,1,Instructions,Instructions,g2b1f4,1,continue,,1283.3289999999995,1266.5939999999998,1283.3289999999995,1283.3289999999995,1266.5939999999998,1283.3289999999995,1,1283.3289999999995,0,0,,Click To Continue,Continue Button,2,object-79,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1686659528481,13/06/2023 12:32:08,1686663128481,1,13/06/2023 14:32:08,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,1,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TI_02.png,7070.2770000238415,7066.066999999999,7070.2770000238415,7070.2770000238415,7066.066999999999,7070.2770000238415,1,7070.2770000238415,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TI_02.png,GOI_KE_SNUR_TA_02.png,,GOI_KE_SNUR_TI_02.png,,,
4,1686659532890,13/06/2023 12:32:12,1686663132890,1,13/06/2023 14:32:12,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,2,Testing,Testing,hvzr65,1,response,GOI_KE_BLAR_TU_02.png,4413.4100000119215,4399.714,4413.4100000119215,4413.4100000119215,4399.714,4413.4100000119215,0,4413.4100000119215,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TA_02.png,GOI_KE_BLAR_TU_02.png,,GOI_KE_BLAR_TA_02.png,,,
5,1686659534179,13/06/2023 12:32:14,1686663134179,1,13/06/2023 14:32:14,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,3,Testing,Testing,hvzr65,1,response,PAU_KE_CHOR_TI_02.png,1302.4960000238425,1300.0420000000013,1302.4960000238425,1302.4960000238425,1300.0420000000013,1302.4960000238425,0,1302.4960000238425,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TI_02.png,PAU_KE_CHOR_TA_02.png,,PAU_KE_CHOR_TA_02.png,,,
6,1686659535808,13/06/2023 12:32:15,1686663135808,1,13/06/2023 14:32:15,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,4,Testing,Testing,hvzr65,1,response,PAU_KO_PHAI_TU_02.png,1631.6540000119203,1616.3629999999976,1631.6540000119203,1631.6540000119203,1616.3629999999976,1631.6540000119203,1,1631.6540000119203,0,0,,Click Response,ResponseA,3,object-86,Testing,,1, ,PAU,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_PHAI_BLOT.png,PAU_KO_PHAI_TU_02.png,PAU_KO_PHAI_TI_02.png,,PAU_KO_PHAI_TU_02.png,,,
7,1686659537108,13/06/2023 12:32:17,1686663137108,1,13/06/2023 14:32:17,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,5,Testing,Testing,hvzr65,1,response,GOI_KO_DREE_TU_02.png,1314.9910000000018,1299.9090000000033,1314.9910000000018,1314.9910000000018,1299.9090000000033,1314.9910000000018,1,1314.9910000000018,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,GOI,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_DREE_BLOT.png,GOI_KO_DREE_TA_02.png,GOI_KO_DREE_TU_02.png,,GOI_KO_DREE_TU_02.png,,,
8,1686659538418,13/06/2023 12:32:18,1686663138418,1,13/06/2023 14:32:18,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,6,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TI_02.png,1325.1820000238404,1316.601999999999,1325.1820000238404,1325.1820000238404,1316.601999999999,1325.1820000238404,1,1325.1820000238404,0,0,,Click Response,ResponseB,4,object-85,Testing,,1, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TU_02.png,PAU_KE_STOO_TI_02.png,,PAU_KE_STOO_TI_02.png,,,
9,1686659541541,13/06/2023 12:32:21,1686663141541,1,13/06/2023 14:32:21,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,7,Testing,Testing,hvzr65,1,response,PAU_KE_BLAR_TI_02.png,3131.8799999761577,3116.472999999998,3131.8799999761577,3131.8799999761577,3116.472999999998,3131.8799999761577,0,3131.8799999761577,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TA_02.png,PAU_KE_BLAR_TI_02.png,,PAU_KE_BLAR_TA_02.png,,,
10,1686659542865,13/06/2023 12:32:22,1686663142865,1,13/06/2023 14:32:22,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,8,Testing,Testing,hvzr65,1,response,GOI_KE_STOO_TU_02.png,1339.4069999761596,1333.1890000000021,1339.4069999761596,1339.4069999761596,1333.1890000000021,1339.4069999761596,0,1339.4069999761596,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TU_02.png,GOI_KE_STOO_TA_02.png,,GOI_KE_STOO_TA_02.png,,,
11,1686659545030,13/06/2023 12:32:25,1686663145030,1,13/06/2023 14:32:25,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,9,Testing,Testing,hvzr65,1,response,PAU_KO_DREE_TI_02.png,2171.3179999999993,2166.5570000000007,2171.3179999999993,2171.3179999999993,2166.5570000000007,2171.3179999999993,0,2171.3179999999993,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,PAU,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_DREE_BLOT.png,PAU_KO_DREE_TI_02.png,PAU_KO_DREE_TU_02.png,,PAU_KO_DREE_TU_02.png,,,
12,1686659546322,13/06/2023 12:32:26,1686663146322,1,13/06/2023 14:32:26,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,10,Testing,Testing,hvzr65,1,response,PAU_KE_SNUR_TU_02.png,1296.6609999761567,1283.1749999999993,1296.6609999761567,1296.6609999761567,1283.1749999999993,1296.6609999761567,0,1296.6609999761567,0,0,,Click Response,ResponseB,4,object-85,Testing,,2, ,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TI_02.png,PAU_KE_SNUR_TU_02.png,,PAU_KE_SNUR_TI_02.png,,,
13,1686659548126,13/06/2023 12:32:28,1686663148126,1,13/06/2023 14:32:28,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,11,Testing,Testing,hvzr65,1,response,GOI_KE_PHAI_TA_02.png,1816.571,1799.905999999999,1816.571,1816.571,1799.905999999999,1816.571,0,1816.571,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TA_02.png,GOI_KE_PHAI_TI_02.png,,GOI_KE_PHAI_TI_02.png,,,
14,1686659548780,13/06/2023 12:32:28,1686663148780,1,13/06/2023 14:32:28,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,12,Testing,Testing,hvzr65,1,response,GOI_KO_CHOR_TU_02.png,671.3799999880794,666.5529999999999,671.3799999880794,671.3799999880794,666.5529999999999,671.3799999880794,1,671.3799999880794,0,0,,Click Response,ResponseA,3,object-86,Testing,,2, ,GOI,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_CHOR_BLOT.png,GOI_KO_CHOR_TU_02.png,GOI_KO_CHOR_TA_02.png,,GOI_KO_CHOR_TU_02.png,,,
15,1686659549848,13/06/2023 12:32:29,1686663149848,1,13/06/2023 14:32:29,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,13,Testing,Testing,hvzr65,1,response,PAU_KE_STOO_TA_02.png,1073.2270000238423,1066.6899999999987,1073.2270000238423,1073.2270000238423,1066.6899999999987,1073.2270000238423,1,1073.2270000238423,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TI_02.png,PAU_KE_STOO_TA_02.png,,PAU_KE_STOO_TA_02.png,,,
16,1686659550520,13/06/2023 12:32:30,1686663150520,1,13/06/2023 14:32:30,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,14,Testing,Testing,hvzr65,1,response,GOI_KO_BLAR_TU_02.png,677.9370000000017,666.622000000003,677.9370000000017,677.9370000000017,666.622000000003,677.9370000000017,1,677.9370000000017,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,GOI,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_BLAR_BLOT.png,GOI_KO_BLAR_TA_02.png,GOI_KO_BLAR_TU_02.png,,GOI_KO_BLAR_TU_02.png,,,
17,1686659551082,13/06/2023 12:32:31,1686663151082,1,13/06/2023 14:32:31,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,15,Testing,Testing,hvzr65,1,response,GOI_KE_SNUR_TA_02.png,573.6150000119196,566.5419999999976,573.6150000119196,573.6150000119196,566.5419999999976,573.6150000119196,1,573.6150000119196,0,0,,Click Response,ResponseA,3,object-86,Testing,,3, ,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TA_02.png,GOI_KE_SNUR_TU_02.png,,GOI_KE_SNUR_TA_02.png,,,
18,1686659551847,13/06/2023 12:32:31,1686663151847,1,13/06/2023 14:32:31,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,16,Testing,Testing,hvzr65,1,response,PAU_KE_PHAI_TI_02.png,772.073000011922,766.635000000002,772.073000011922,772.073000011922,766.635000000002,772.073000011922,1,772.073000011922,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TU_02.png,PAU_KE_PHAI_TI_02.png,,PAU_KE_PHAI_TI_02.png,,,
19,1686659552252,13/06/2023 12:32:32,1686663152252,1,13/06/2023 14:32:32,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,17,Testing,Testing,hvzr65,1,response,GOI_KE_DREE_TA_02.png,410.43800001191994,399.9579999999987,410.43800001191994,410.43800001191994,399.9579999999987,410.43800001191994,0,410.43800001191994,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TI_02.png,GOI_KE_DREE_TA_02.png,,GOI_KE_DREE_TI_02.png,,,
20,1686659552786,13/06/2023 12:32:32,1686663152786,1,13/06/2023 14:32:32,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,18,Testing,Testing,hvzr65,1,response,PAU_KO_CHOR_TI_02.png,544.5799999761584,533.3539999999994,544.5799999761584,544.5799999761584,533.3539999999994,544.5799999761584,0,544.5799999761584,0,0,,Click Response,ResponseB,4,object-85,Testing,,3, ,PAU,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_CHOR_BLOT.png,PAU_KO_CHOR_TU_02.png,PAU_KO_CHOR_TI_02.png,,PAU_KO_CHOR_TU_02.png,,,
21,1686659554078,13/06/2023 12:32:34,1686663154078,1,13/06/2023 14:32:34,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,19,Testing,Testing,hvzr65,1,response,PAU_KE_SNUR_TA_02.png,1302.826000000001,1299.8640000000014,1302.826000000001,1302.826000000001,1299.8640000000014,1302.826000000001,1,1302.826000000001,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TA_02.png,PAU_KE_SNUR_TI_02.png,,PAU_KE_SNUR_TA_02.png,,,
22,1686659554938,13/06/2023 12:32:34,1686663154938,1,13/06/2023 14:32:34,136362,2,task-v6g5,,30034838,63d7faea5fc2f437216b9259,8944600,,complete,,64886ddcaaae5331c0777655,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1920x1080,1920x929,,Singular-Plural Testing (Clone),1,Singular Plural Testing,20,Testing,Testing,hvzr65,1,response,PAU_KE_DREE_TI_02.png,863.4619999999995,849.9170000000013,863.4619999999995,863.4619999999995,849.9170000000013,863.4619999999995,1,863.4619999999995,0,0,,Click Response,ResponseA,3,object-86,Testing,,4, ,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TI_02.png,PAU_KE_DREE_TU_02.png,,PAU_KE_DREE_TI_02.png,,,
